Date and Time,Source,Event ID,Task Category,Process ID,Parent Process ID
11/12/2024 18:16,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),20388,
11/12/2024 18:16,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),20388,
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20388,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23360,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),6776,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25932,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),7712,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27416,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),21684,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),1664,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26260,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10960,5376
11/12/2024 18:16,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),9728,
11/12/2024 18:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),3700,2924
11/12/2024 18:14,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26476,2924
11/12/2024 18:13,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9728,2756
11/12/2024 18:13,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),2756,2332
11/12/2024 18:13,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),344,4100
11/12/2024 18:13,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),19056,2332
11/12/2024 18:13,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26892,1524
11/12/2024 18:12,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),16864,21708
11/12/2024 18:10,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25088,1524
11/12/2024 18:10,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20244,2924
11/12/2024 18:10,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:10,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:10,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:10,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:09,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),10676,
11/12/2024 18:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20684,2924
11/12/2024 18:07,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),3168,
11/12/2024 18:07,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),3168,
11/12/2024 18:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),6160,2924
11/12/2024 18:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22048,2924
11/12/2024 18:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4364,2924
11/12/2024 18:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5596,2924
11/12/2024 18:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),1308,2924
11/12/2024 18:01,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:01,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:01,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:01,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),5268,
11/12/2024 18:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22140,5160
11/12/2024 18:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5160,2332
11/12/2024 18:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),7872,4100
11/12/2024 18:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25628,2332
11/12/2024 18:01,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),5784,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26756,18424
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18424,1340
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26140,644
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),644,1340
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9964,22080
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22080,2924
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20108,
11/12/2024 18:00,Microsoft-Windows-Sysmon,16,Sysmon config state changed,,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20108,5540
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5540,26844
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27572,
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),12512,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4068,26844
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26844,2332
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24300,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27572,2728
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),12512,2728
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24300,4100
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18084,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18084,2924
11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23796,
11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23796,2924
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26548,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22208,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),14524,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22608,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),15852,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10056,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25132,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25132,10056
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10056,15852
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10528,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25892,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26372,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25892,10528
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),21688,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24972,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),12228,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),15444,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24596,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10532,1340
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18584,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22904,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),15444,1524
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),12228,1524
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24596,1524
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10072,1340
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23428,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23428,1524
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26260,10676
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26664,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4600,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10676,4600
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27040,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26664,4600
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4600,21688
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),21688,10528
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23624,
11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22900,
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22608,15852
11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),15852,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),7696,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22296,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),7696,22296
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22296,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17576,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26548,22208
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22208,2332
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),2228,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18308,1524
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18032,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),14576,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26220,1524
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22900,2728
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17576,2728
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),2228,4100
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22420,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10528,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24972,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27104,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22904,1524
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27104,1524
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10772,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),19740,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17756,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17100,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23916,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11864,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),6488,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),6488,14524
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),9540,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),14524,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26536,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10356,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23916,1340
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26536,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9540,19360
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18164,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22812,
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),1876,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17100,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),1876,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18164,22812
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11304,
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17756,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10356,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22812,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11304,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),19360,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11864,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23624,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26372,2924
11/12/2024 17:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10624,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25316,1524
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),884,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18308,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),9652,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),18308,9652
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9652,2924
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),5708,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),21940,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),13976,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10880,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25824,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10772,19740
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),19740,2332
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25760,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10880,2728
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25824,2728
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25760,4100
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27636,1524
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25688,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25688,1524
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18980,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27640,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26572,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10380,
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10380,1340
11/12/2024 17:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26572,2924
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20716,
11/12/2024 17:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4048,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4048,1340
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20716,2924
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),5868,
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),5060,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5868,21708
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20788,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10624,1524
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20788,21708
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17664,
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),12204,
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20024,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20024,2924
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),19876,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),21940,1524
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),19876,2924
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5004,21708
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),884,14076
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),13976,1524
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17664,1524
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23296,
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17692,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27312,21708
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4672,
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27244,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17692,23296
11/12/2024 17:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20684,
11/12/2024 17:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23296,1340
11/12/2024 17:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26756,
11/12/2024 17:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25224,
11/12/2024 17:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),13944,
11/12/2024 17:55,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27244,2924
11/12/2024 17:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18884,
11/12/2024 17:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),15380,
